"Date","Production Total [MWh]","Hydro [MWh]","Nuclear [MWh]","Solar [MWh]","Thermal [MWh]","Wind Onshore [MWh]","Other [MWh]","Consumption Total [MWh]","Metered [MWh]","Profiled [MWh]","Price","temperature_2m (°C)","cloud_cover (%)","wind_speed_100m (km/h)","gas pr","oil pr"
"2019-05-23",199074.183848,27772.256553,151225.6,787.692788,7477.78707,11777.847637,32.9998,199246.255397,145759.282582,53486.972815,38.556666666666665,13.741666666666665,76.83333333333336,13.942361111111111,25.07,642.04
"2019-05-24",205808.58997,28871.963569,153963.14,528.929816,8644.139116,13795.732439,4.68503,198759.338099,141327.502269,57431.83583,38.41375,12.434027777777777,80.38194444444446,18.22291666666667,25.07,642.04
"2019-05-25",214469.944986,26669.156203,164655.21,766.007349,8871.281305,13502.124149,6.16598,180176.545395,121555.081182,58621.464213,35.42458333333333,11.573611111111113,85.26388888888889,18.169444444444444,25.07,642.04
"2019-05-26",237247.099547,23776.777937,174952.79,731.104274,9639.168771,28135.471475,11.78709,183652.319985,121964.995333,61687.324652,29.280833333333334,9.51388888888889,83.34722222222223,26.395138888888884,25.07,642.04
"2019-05-27",223213.584373,27124.086934,178565.03,331.832393,9402.249794,7786.548962,3.83629,213532.688198,150598.516425,62934.171773,33.70083333333333,9.670138888888886,75.08333333333334,15.909027777777776,25.07,642.04
"2019-05-28",227992.748,27672.863935,178241.81,916.190634,7450.194597,13707.459754,4.22908,206967.859722,147491.085462,59476.77426,35.8675,11.809027777777777,73.43055555555554,19.573611111111113,25.07,642.04
"2019-05-29",246335.919312,27993.67196,178722.78,1324.910868,7886.795865,30402.44793,5.312689,209172.146457,148636.123907,60536.02255,31.620416666666667,10.319444444444443,30.28472222222222,29.566666666666674,25.07,642.04
"2019-05-30",246118.522941,24049.425341,175519.82,507.790701,7565.308504,38471.861745,4.31665,198320.022372,131959.196982,66360.82539,9.43375,11.002777777777776,76.36805555555554,32.32847222222222,25.07,642.04
"2019-05-31",236412.818624,27131.492847,177893.75,1429.290796,7720.228758,22232.539223,5.517,193331.816372,133982.284964,59349.531408,26.478333333333335,12.76736111111111,39.50694444444446,24.967361111111117,25.07,642.04
"2019-06-01",239977.955575,27254.404221,178500.26,302.35655,7772.029771,26144.335403,4.56963,182733.54685,121226.365641,61507.181209,21.99375,11.805555555555555,87.02777777777779,23.394444444444446,22.4,562.52
"2019-06-02",229801.872059,27442.614015,183392.58,1202.069274,6737.079462,11013.445498,14.08381,175350.98759,118854.41326,56496.57433,21.194166666666664,13.968055555555555,81.9027777777778,17.075694444444444,22.4,562.52
"2019-06-03",221977.898738,27934.827749,164521.011,838.648437,6027.892122,22650.36744,5.15199,197534.446273,145591.70557,51942.740703,31.873750000000005,15.661111111111111,85.58333333333334,27.184027777777775,22.4,562.52
"2019-06-04",221276.327613,27734.739573,175202.697,1201.087564,5289.565901,11805.930115,42.30746,192155.24742,141665.863371,50489.384049,27.482916666666668,17.305555555555554,57.88888888888888,19.42291666666667,22.4,562.52
"2019-06-05",243651.196867,28653.149694,195986.59,1181.806773,6122.492449,11702.062011,5.09594,189073.093101,139184.383074,49888.710027,28.627916666666668,19.227083333333333,54.798611111111114,16.767361111111107,22.4,562.52
"2019-06-06",246371.875612,28462.881173,190497.61,1260.539841,6489.621337,19654.057011,7.16625,167486.289523,119023.50068,48462.788843,9.042083333333334,21.327777777777783,6.090277777777778,20.680555555555557,22.4,562.52
"2019-06-07",243773.259554,29579.615932,198057.4,946.053626,6653.501108,8529.747218,6.94167,174261.603395,125449.452928,48812.150467,23.983750000000004,20.353472222222226,33.22222222222223,20.31666666666667,22.4,562.52
"2019-06-08",230055.076074,26836.312813,185525.96,1004.524707,6581.838473,10098.559611,7.88047,160056.437014,110799.996349,49256.440665,9.184166666666666,18.837500000000002,49.18055555555555,19.727083333333333,22.4,562.52
"2019-06-09",254571.896407,25823.200724,185910.27,716.943872,6277.095578,35829.605813,14.78042,164005.223598,111370.654532,52634.569066,9.783750000000001,16.053472222222226,34.68055555555556,31.20625,22.4,562.52
"2019-06-10",246675.876126,27737.469527,197201.97,1283.222323,6316.092338,14129.886288,7.23565,190103.982636,139537.739166,50566.24347,21.10333333333333,15.913194444444445,42.14583333333333,23.009722222222216,22.4,562.52
"2019-06-11",265106.475358,29426.716373,201678.14,372.698596,6099.795574,27496.119485,33.00533,196275.513101,144170.747959,52104.765142,23.979999999999993,14.819444444444445,83.43055555555556,20.83888888888889,22.4,562.52
"2019-06-12",275945.909189,28290.181661,200956.55,326.993364,5280.568755,41086.867799,4.74761,203986.484236,148045.796872,55940.687364,24.555,12.792361111111111,96.72916666666667,32.535416666666656,22.4,562.52
"2019-06-13",247558.687327,28766.888514,200272.85,460.237747,4148.106883,13906.369043,4.23514,201377.199036,146065.536193,55311.662843,27.25958333333333,16.04305555555555,88.28472222222223,20.48125,22.4,562.52
"2019-06-14",240365.453669,29565.433324,199954.29,983.425396,5850.282636,4005.716693,6.30562,189042.842402,137649.477216,51393.365186,30.78458333333333,16.68333333333333,62.80555555555555,18.885416666666668,22.4,562.52
"2019-06-15",240937.12038,27641.530954,199698.89,1222.229904,6326.108073,6040.354649,8.0068,167706.83188,118958.672568,48748.159312,24.357916666666668,19.059027777777775,19.333333333333332,15.71736111111111,22.4,562.52
"2019-06-16",240850.164164,26651.955272,198464.29,891.911036,6228.428914,8594.603652,18.97529,167132.006247,117933.531807,49198.47444,23.995833333333334,19.920833333333334,42.611111111111114,13.594444444444445,22.4,562.52
"2019-06-17",257989.576713,28680.004932,198319.06,1417.984,6096.082379,23471.045642,5.39976,191879.411325,143345.484584,48533.926741,27.558333333333334,18.90833333333333,33.10416666666667,29.27569444444444,22.4,562.52
"2019-06-18",251428.255091,27387.013588,198194.19,956.228118,5608.49544,19257.473175,24.85477,190817.014027,142047.003201,48770.010826,27.53875,18.88819444444444,53.583333333333336,23.822916666666664,22.4,562.52
"2019-06-19",240816.032052,29042.816505,197363.13,1061.20603,5200.687813,8144.703089,3.488615,192594.03813,144273.005515,48321.032615,28.675000000000008,20.138888888888886,82.91666666666666,19.37638888888889,22.4,562.52
"2019-06-20",243804.698882,29513.551935,193427.45,806.085846,5790.377308,14231.191703,36.04209,184109.178859,135091.604383,49017.574476,28.666666666666668,20.152777777777775,48.395833333333336,21.051388888888887,22.4,562.52
"2019-06-21",255633.266181,25345.059498,195320.39,1249.063519,6308.129133,27400.173251,10.45078,155416.509981,107724.095786,47692.414195,26.284999999999993,17.884722222222223,50.076388888888886,25.70694444444444,22.4,562.52
"2019-06-22",251027.384619,20779.182035,197258.11,1520.306501,6023.079603,25430.57823,16.12825,152871.725291,104695.021678,48176.703613,20.472499999999997,16.537499999999998,18.333333333333332,29.06111111111111,22.4,562.52
"2019-06-23",234551.212698,22383.77023,196749.6,1366.521777,6056.808869,7976.780672,17.73115,156663.937858,107631.452056,49032.485802,22.528333333333336,17.100694444444446,61.229166666666664,19.36527777777778,22.4,562.52
"2019-06-24",234524.738765,26920.994423,195903.82,1288.160029,5346.73572,5058.314413,6.71418,187760.899297,138696.111383,49064.787914,31.055000000000003,16.761805555555554,72.02777777777779,15.211111111111116,22.4,562.52
"2019-06-25",236035.108421,28080.827255,195155.35,699.231834,4196.326859,7898.196613,5.17586,191890.089123,143645.861811,48244.227312,31.437916666666666,16.91944444444444,98.36805555555556,16.43611111111111,22.4,562.52
"2019-06-26",231241.387188,27216.540415,194609.41,502.353931,4531.257723,4377.734169,4.09095,195211.588311,146178.330235,49033.258076,29.862500000000004,15.856944444444444,83.88888888888889,9.694444444444445,22.4,562.52
"2019-06-27",234030.001077,25166.461231,188009.86,1246.83796,4431.776761,15168.979317,6.085808,192516.273675,144027.485208,48488.788467,28.381666666666664,15.933333333333337,63.15972222222222,25.115972222222226,22.4,562.52
"2019-06-28",234258.810329,25712.359591,194373.1,1459.514253,4198.83306,8507.026995,7.97643,186488.954307,137870.128755,48618.825552,30.04625,16.121527777777775,48.28472222222222,17.14305555555556,22.4,562.52
"2019-06-29",234197.38729,19917.959217,192780.74,1292.817955,3787.240918,16410.74801,7.88119,165398.095095,118597.843906,46800.251189,23.774166666666666,19.906944444444445,61.993055555555536,17.512500000000003,22.4,562.52
"2019-06-30",238064.609618,18520.04283,187930.29107,1358.928321,4474.382137,25767.36309,13.60217,163410.153755,116410.997044,46999.156711,18.52416666666667,21.13611111111111,27.527777777777782,20.197916666666664,22.4,562.52
"2019-07-01",234459.430373,21353.631204,169271.48,1021.485199,4175.605044,38607.621166,29.60776,187743.932159,139341.85334,48402.078819,26.541249999999998,18.250694444444445,29.194444444444446,33.80069444444444,22.02,578.46
"2019-07-02",217200.258807,19638.951908,169968.63,581.019468,4014.768636,22990.703545,6.18525,190643.434748,139713.683788,50929.75096,27.24875,13.579166666666666,86.88194444444446,19.161805555555556,22.02,578.46
"2019-07-03",214965.487319,20917.152981,170579.6,1078.954725,4609.294016,17773.243217,7.24238,192524.884202,140592.483864,51932.400338,29.100833333333338,12.919444444444443,53.423611111111114,15.288194444444446,22.02,578.46
"2019-07-04",213313.756165,20914.762151,162206.68,591.317327,5205.125561,24366.492426,29.3787,195746.266293,140918.645743,54827.62055,28.727500000000003,11.491666666666665,71.79166666666669,19.270833333333332,22.02,578.46
"2019-07-05",220054.502381,21967.299211,162207.75,1101.948743,4804.186044,29967.696921,5.621462,192997.177044,137590.282901,55406.894143,29.041249999999994,11.85555555555555,74.04861111111113,31.838194444444447,22.02,578.46
"2019-07-06",201788.096247,20037.326329,167212.9,851.971642,5036.926577,8642.256829,6.71487,167241.772824,114580.789619,52660.983205,28.475833333333334,14.343055555555555,49.59722222222223,14.012499999999996,22.02,578.46
"2019-07-07",201602.40531,16568.26278,169005.42,895.518538,4900.626266,10219.735566,12.84216,164628.35901,112735.763652,51892.595358,27.6325,14.116666666666664,91.90277777777777,23.543055555555554,22.02,578.46
"2019-07-08",206770.488491,19130.185695,169626.48,880.049725,4926.04725,12199.070261,8.65556,182935.676672,132062.788325,50872.888347,31.049583333333334,14.790277777777776,96.15277777777779,22.846527777777773,22.02,578.46
"2019-07-09",208554.718361,19887.300381,169373.8,684.738318,5656.106586,12946.326456,6.44662,182954.984684,131516.170864,51438.81382,32.90583333333333,12.768055555555556,87.78472222222224,25.47152777777778,22.02,578.46
"2019-07-10",203173.636031,18858.931525,168737.95,1280.684077,5802.790368,8466.015171,27.26489,179676.314856,129885.339442,49790.975414,33.13791666666667,15.666666666666664,76.09027777777779,19.221527777777784,22.02,578.46
"2019-07-11",201046.093288,20971.613449,167930.8,1098.019394,6351.175779,4668.488755,25.995911,172735.145118,124601.664393,48133.480725,35.105000000000004,15.445833333333333,66.5902777777778,16.999305555555562,22.02,578.46
"2019-07-12",197762.071512,19592.014092,167624.22,952.419246,6548.271627,3039.170657,5.97589,168371.676117,119292.998408,49078.677709,36.69208333333334,13.902083333333332,61.9652777777778,8.659027777777778,22.02,578.46
"2019-07-13",193288.505555,17154.486089,166466.77,1220.228078,6865.037655,1522.195423,59.78831,151621.554004,104367.919536,47253.634468,36.566666666666656,16.05486111111111,54.68750000000001,9.399305555555555,22.02,578.46
"2019-07-14",192312.417413,15829.667371,165633.68,1244.30293,6422.345405,3169.489037,12.93267,149345.247878,102182.733311,47162.514567,36.151666666666664,17.457638888888887,70.40972222222224,12.397222222222224,22.02,578.46
"2019-07-15",199630.065011,17052.187695,165664.47,351.878255,6473.182296,10047.462515,40.88425,165098.426815,114881.675184,50216.751631,37.92041666666666,13.239583333333334,72.34027777777777,16.64513888888889,22.02,578.46
"2019-07-16",215771.901499,18269.782593,165819.09,687.832866,6961.832683,24027.553177,5.81018,168189.714397,116493.81449,51695.899907,37.501666666666665,12.893749999999999,70.23611111111111,16.9125,22.02,578.46
"2019-07-17",200021.963867,19477.906712,167757.85572,1058.999228,6180.359174,5540.492827,6.350206,165751.670664,116971.389773,48780.280891,38.73374999999999,15.681249999999995,74.36111111111111,10.949305555555554,22.02,578.46
"2019-07-18",202750.044683,19827.374771,172203.64,1185.15182,6325.090663,3202.183319,6.60411,167792.234689,120473.336004,47318.898685,38.58124999999999,17.53958333333334,48.9375,8.237499999999999,22.02,578.46
"2019-07-19",200429.262526,18549.675944,171228.5,1042.424073,5818.04228,3783.732389,6.88784,166218.000888,119599.584218,46618.41667,38.12041666666667,18.819444444444446,39.99999999999999,10.938888888888888,22.02,578.46
"2019-07-20",196364.4138,13875.960867,171222.54,1267.39662,4744.830295,5242.454118,11.2319,149141.020309,104051.377002,45089.643307,36.19208333333334,19.34722222222222,24.30555555555556,17.57430555555555,22.02,578.46
"2019-07-21",182544.505272,12994.130178,151697.06,602.908293,5785.734564,11449.614757,15.05748,148894.29125,101927.194097,46967.097153,35.123333333333335,17.76041666666667,90.38194444444443,16.388888888888886,22.02,578.46
"2019-07-22",186647.179608,14494.735067,150509.96,809.477762,5985.538862,14837.780137,9.68778,160085.38594,112592.391802,47492.994138,37.20750000000001,18.161805555555556,66.65277777777777,17.46875,22.02,578.46
"2019-07-23",177007.65988,16618.741782,149958.57,669.793748,5341.943021,4410.521759,8.08957,159232.788426,112327.9243,46904.864126,37.73791666666667,18.813194444444445,54.46527777777778,11.605555555555556,22.02,578.46
"2019-07-24",173888.853846,16671.895814,149219.36,1297.784486,5692.493421,999.968855,7.35127,160109.965881,114245.064033,45864.901848,38.90541666666665,21.149305555555554,28.31944444444444,10.416666666666664,22.02,578.46
"2019-07-25",188100.307793,15041.556532,163073.72,1342.934202,5961.643704,2672.691175,7.76218,163993.75425,118362.382963,45631.371287,39.5425,23.60138888888889,14.381944444444445,11.497916666666667,22.02,578.46
"2019-07-26",194976.580045,16471.265868,167325.1,1307.525016,4938.218769,4930.015542,4.45485,163254.824366,117590.02202,45664.802346,38.985416666666666,22.73125,13.13888888888889,13.417361111111113,22.02,578.46
"2019-07-27",200295.517396,11625.80803,167954.54,1329.917144,5397.485729,13981.656133,6.11036,151520.030197,106610.551354,44909.478843,36.97333333333333,22.884027777777778,31.215277777777775,17.54375,22.02,578.46
"2019-07-28",187444.63333,15091.61504,147612.87,1121.683248,4900.903943,18706.796569,10.76453,153464.255934,107613.514911,45850.741023,35.39958333333334,24.326388888888893,11.631944444444446,19.02638888888889,22.02,578.46
"2019-07-29",177732.051013,15111.49469,145518.29,1024.723645,5129.129475,10940.721273,7.69193,167834.826265,121195.378238,46639.448027,39.41916666666667,20.957638888888887,62.930555555555564,20.86805555555556,22.02,578.46
"2019-07-30",189994.318383,13903.868905,146229.5,642.648283,4547.732033,24663.310052,7.25911,168684.014271,120271.190819,48412.823452,40.06000000000001,14.751388888888888,79.48611111111111,27.45138888888889,22.02,578.46
"2019-07-31",178293.799673,16647.579195,146616.39,602.405172,4827.109893,9593.328273,6.98714,169808.055355,120214.613421,49593.441934,42.43583333333333,14.375000000000002,64.14583333333331,19.775000000000002,22.02,578.46
"2019-08-01",171541.783747,16068.305833,146484.79,1135.754366,5344.25897,2501.256668,7.41791,169054.058262,120445.172111,48608.886151,41.233333333333334,15.961805555555559,45.3125,15.810416666666663,21.41,556.17
"2019-08-02",175458.841867,15700.347194,146646.41,1227.489712,5565.536527,6312.568504,6.48993,166913.356909,119113.056437,47800.300472,41.75333333333333,17.591666666666672,41.75,10.620833333333334,21.41,556.17
"2019-08-03",172613.103838,14483.699244,146840.51,1174.974537,5506.771875,4598.688762,8.45942,153955.610027,107705.118612,46250.491415,39.17333333333333,16.016666666666666,62.375,16.70625,21.41,556.17
"2019-08-04",168845.025704,12925.584679,146570,713.863899,5151.544292,3473.919814,10.11302,155135.238551,106615.448104,48519.790447,39.39249999999999,14.622222222222222,68.90277777777777,10.538888888888888,21.41,556.17
"2019-08-05",175944.425074,19142.990777,146471.21,740.776419,5406.888773,4174.694795,7.86431,176867.2566,128007.320953,48859.935647,44.307500000000005,16.716666666666672,59.180555555555564,14.36041666666667,21.41,556.17
"2019-08-06",176498.683846,18168.891315,146345.94,639.879665,4791.911022,6530.974534,21.08731,175799.090061,127117.70155,48681.388511,40.56500000000001,17.34861111111111,83.02083333333334,10.246527777777779,21.41,556.17
"2019-08-07",181038.518796,19981.210586,146176.91,880.934397,4987.069617,9005.236376,7.15782,178966.717123,130612.690272,48354.026851,41.0175,17.99513888888889,56.30555555555556,16.313888888888886,21.41,556.17
"2019-08-08",173165.946067,18919.956499,145827.69,755.555117,3626.791937,4014.613094,21.33942,178621.236091,129951.631496,48669.604595,38.92208333333334,16.85694444444444,68.75694444444443,9.531944444444443,21.41,556.17
"2019-08-09",174011.622832,20231.319112,145697.64,989.416325,4419.137215,2668.51202,5.59816,178048.345362,129335.457215,48712.888147,39.441666666666656,16.425000000000004,60.61805555555556,11.442361111111113,21.41,556.17
"2019-08-10",187185.585742,16782.081834,145291.12838,202.892581,5336.626733,19565.700644,7.15557,165131.346786,114964.739448,50166.607338,34.115833333333335,16.36388888888889,97.46527777777779,21.369444444444444,21.41,556.17
"2019-08-11",196220.64395,14105.919014,144887.46,492.852015,5513.757446,31210.089485,10.56599,161726.130086,111090.243418,50635.886668,28.538749999999997,17.065277777777776,76.8611111111111,24.698611111111113,21.41,556.17
"2019-08-12",201813.546109,19385.668233,145056.23,746.680558,4642.134038,31976.31433,6.51895,185742.034082,136051.427121,49690.606961,36.45750000000001,17.49027777777778,64.07638888888889,26.20347222222222,21.41,556.17
"2019-08-13",200010.850371,21446.898524,147443.53,868.352249,4737.239987,25476.651041,38.17857,186171.53801,136609.596563,49561.941447,37.023333333333326,16.896527777777777,54.77777777777777,23.45486111111111,21.41,556.17
"2019-08-14",209785.482171,20802.920128,159410.22,917.903581,5282.057695,23331.833627,40.54714,186564.385303,135500.716801,51063.668502,35.089166666666664,14.854861111111111,71.06944444444447,22.647222222222222,21.41,556.17
"2019-08-15",207034.293393,24309.341382,166121.7,819.219732,6802.855162,8976.053537,5.12358,190823.708941,139303.230183,51520.478758,33.95458333333334,15.34652777777778,40.34027777777777,16.738194444444442,21.41,556.17
"2019-08-16",208268.252523,24477.981986,166496.85,509.844346,6519.452061,10260.3674,3.75673,186977.622041,136263.680274,50713.941767,34.715,17.145138888888887,65.15277777777777,18.851388888888888,21.41,556.17
"2019-08-17",222790.719078,21069.502736,168980.42,400.628808,6741.602603,25591.358941,7.20599,170174.166564,118502.386158,51671.780406,29.713333333333335,16.943055555555556,92.09722222222223,23.964583333333337,21.41,556.17
"2019-08-18",205242.621119,19562.839835,170042.66,398.170918,6761.770031,8464.580845,12.59949,164983.30233,113175.673186,51807.629144,33.34583333333334,16.86041666666667,93.21527777777777,20.051388888888887,21.41,556.17
"2019-08-19",227289.026508,20387.037284,174307.28672,882.993716,6589.98071,25115.131843,6.596235,187906.719998,137196.736407,50709.983591,34.17541666666666,16.643055555555563,38.81944444444444,25.128472222222225,21.41,556.17
"2019-08-20",232749.340361,20889.334872,179585.91,900.069252,6865.039979,24482.383978,26.60228,188796.746521,138578.729067,50218.017454,35.44416666666667,16.239583333333336,31.819444444444446,24.713888888888892,21.41,556.17
"2019-08-21",220129.200624,24311.050984,170638.82,881.729598,5938.35283,18356.256112,2.9911,193677.233012,142771.952404,50905.280608,36.02083333333333,15.451388888888886,30.05555555555555,21.203472222222217,21.41,556.17
"2019-08-22",229753.495099,20698.176537,177850.06,645.685614,6172.889653,24292.92606,93.757235,195891.798926,143706.599151,52185.199775,35.79291666666666,15.559027777777779,67.16666666666666,24.17569444444444,21.41,556.17
"2019-08-23",239349.145927,19537.197508,182309.64,268.041423,6743.495366,30486.30727,4.46436,190842.903444,138203.195559,52639.707885,34.88,15.160416666666665,68.83333333333333,28.1,21.41,556.17
"2019-08-24",216853.362669,16917.123672,186938.48,914.697929,7014.947334,5061.152544,6.96119,168432.766719,117846.066393,50586.700326,34.63875,17.052777777777777,63.89583333333334,13.41875,21.41,556.17
"2019-08-25",217529.368821,14446.214586,187752.75,1172.905414,6728.967373,7416.904428,11.62702,169916.400322,119447.471345,50468.928977,33.241666666666674,18.22013888888889,52.13194444444446,19.647222222222222,21.41,556.17
"2019-08-26",211486.578643,23112.182148,175714.33,1143.859832,6140.919698,5369.225175,6.06179,195353.487133,146689.66008,48663.827053,38.095000000000006,19.664583333333333,78.00694444444444,16.549305555555556,21.41,556.17
"2019-08-27",209203.707185,22815.508099,172591.72,1072.162529,5826.651619,6889.920438,7.7445,195398.585834,147207.606969,48190.978865,40.19833333333333,20.038194444444446,30.159722222222232,16.84305555555556,21.41,556.17
"2019-08-28",201226.025098,24183.515265,156698.35,710.223724,5288.711168,14341.420598,3.804343,196479.595971,148100.214302,48379.381669,43.42958333333333,20.843055555555555,19.881944444444443,22.89583333333333,21.41,556.17
"2019-08-29",197305.091251,20972.924543,159582.32,418.102525,3532.110156,12768.040137,31.59389,194153.178182,145419.381567,48733.796615,40.39041666666667,20.120138888888892,66.68055555555557,20.665277777777778,21.41,556.17
"2019-08-30",193044.991491,20671.19701,143334.05,724.293697,4775.3524,23535.712244,4.38614,191689.085222,142187.215081,49501.870141,37.67958333333334,17.40486111111111,72.95833333333334,23.759722222222223,21.41,556.17
"2019-08-31",185557.303731,16372.94107,141058.6,1035.613868,5506.221503,21579.38632,4.54097,172961.575913,123643.713698,49317.862215,34.57749999999999,18.681250000000002,62.458333333333336,23.495138888888885,21.41,556.17
"2019-09-01",184452.448842,14881.429262,141089.72057,490.367197,5130.123488,22848.888665,11.91966,170987.019722,120223.905287,50763.114435,32.282500000000006,19.47152777777778,52.68055555555555,29.775694444444444,24.96,583.06
"2019-09-02",189357.3654,20487.491979,142017.9,899.981862,5505.852268,20439.238921,6.90037,195965.808728,144969.919642,50995.889086,37.53333333333333,14.81388888888889,50.256944444444436,23.25,24.96,583.06
"2019-09-03",194054.149156,21273.501888,142362.23,559.268338,6055.329608,23797.324062,6.49526,200347.192801,146780.971831,53566.22097,39.0675,13.840277777777777,56.90277777777777,23.467361111111114,24.96,583.06
"2019-09-04",192681.043273,24917.825294,142393.98,521.529196,6255.808725,18589.138668,2.76139,203095.94985,148809.732048,54286.217802,42.247083333333336,14.211805555555557,80.74999999999999,17.561111111111114,24.96,583.06
"2019-09-05",198920.168733,23204.141866,142188.45,733.594031,5920.462324,26869.620122,3.90039,200741.521129,147185.446908,53556.074221,34.25708333333332,14.971527777777775,58.715277777777786,26.738194444444442,24.96,583.06
"2019-09-06",194348.049498,24275.818668,142800.38,642.197765,7335.07835,19289.777695,4.79702,198669.109273,141983.931168,56685.178105,33.690416666666664,12.522222222222224,48.46527777777778,20.150694444444444,24.96,583.06
"2019-09-07",193902.018017,26875.522107,142614.28,588.3311,7360.350921,16457.290359,6.24353,177559.511582,120519.106471,57040.405111,34.66791666666667,13.531944444444445,65.30555555555554,23.44930555555555,24.96,583.06
"2019-09-08",183309.551455,26459.934753,142563.18,624.376986,7390.309372,6221.351874,50.39847,177101.745586,118976.34717,58125.398416,35.29166666666667,13.673611111111109,83.64583333333334,16.724999999999998,24.96,583.06
"2019-09-09",191438.125746,31193.095443,142300.06,154.203062,6718.797072,11068.150129,3.82004,198402.948508,143206.036093,55196.912415,39.262499999999996,15.190972222222225,88.14583333333333,16.78541666666667,24.96,583.06
"2019-09-10",196641.281752,32495.397271,142070.48392,630.080109,6125.809248,15314.683424,4.82778,193162.611639,140902.609347,52260.002292,35.11583333333333,17.172916666666666,59.45138888888889,23.357638888888893,24.96,583.06
"2019-09-11",202103.171732,27534.458184,141815.26144,462.53065,5435.458739,26827.396159,28.06656,194051.214518,140288.43069,53762.783828,33.68916666666667,15.472222222222223,77.53472222222221,26.227777777777778,24.96,583.06
"2019-09-12",218331.015066,28743.051544,141832.13,691.231144,6229.678974,40803.585544,31.33786,192449.537946,138504.969294,53944.568652,32.281666666666666,15.33472222222222,66.9722222222222,33.85416666666666,24.96,583.06
"2019-09-13",212359.353078,26966.410164,142180.97,931.585325,6539.93135,35716.346049,24.11019,188896.369615,133546.356503,55350.013112,32.12958333333333,13.490972222222224,33.27777777777778,26.325000000000003,24.96,583.06
"2019-09-14",213675.300618,26605.928078,142157.36,860.86198,7562.962378,36481.942232,6.24595,176079.763215,117034.079489,59045.683726,30.75125,12.103472222222221,56.87500000000001,26.074305555555554,24.96,583.06
"2019-09-15",225598.76838,22922.640887,141725.44575,670.89999,7872.654703,52396.1658,10.96125,176106.093437,115923.762268,60182.331169,23.550416666666667,12.676388888888889,50.46527777777778,39.76388888888889,24.96,583.06
"2019-09-16",220472.578465,29379.910257,142054.69,699.736312,8068.793576,40261.05771,8.39061,204920.829649,144323.40551,60597.424139,29.83708333333334,11.258333333333333,61.118055555555564,30.85,24.96,583.06
"2019-09-17",205820.221221,30906.662783,141901.95,585.505756,8840.237327,23573.949685,11.91567,214494.909369,149189.197159,65305.71221,35.37541666666666,8.791666666666668,43.791666666666664,19.639583333333334,24.96,583.06
"2019-09-18",206270.541826,28780.776698,141661.66,786.568138,9617.575326,25417.935324,6.02634,214160.12693,147654.035454,66506.091476,36.602916666666665,8.890277777777778,46.208333333333336,25.336805555555557,24.96,583.06
"2019-09-19",205623.288864,30558.865353,141253.04,752.998,12097.786271,20954.76506,5.83418,217328.216123,148604.14469,68724.071433,38.69083333333334,8.18333333333333,45.32638888888888,23.40694444444445,24.96,583.06
"2019-09-20",194851.453483,29426.473668,141110.31,455.182095,11234.26138,12619.7909,5.43544,210412.346868,141790.263104,68622.083764,38.647916666666674,9.006944444444446,96.92361111111109,18.22638888888889,24.96,583.06
"2019-09-21",192201.419522,24719.185531,140743.07,931.443347,9781.396981,16019.040743,7.28292,174122.442189,113850.364788,60272.077401,33.07791666666667,13.809027777777779,37.79861111111111,23.18541666666667,24.96,583.06
"2019-09-22",191609.405234,25365.375302,140513.46,392.497556,10911.009188,14417.197998,9.86519,180274.052921,115635.510823,64638.542098,32.896249999999995,9.216666666666669,66.16666666666667,17.13888888888889,24.96,583.06
"2019-09-23",194120.523492,28757.683122,140599.65,764.319287,10995.169356,12997.757617,5.94411,210598.022075,144128.789232,66469.232843,37.26625000000001,7.902083333333334,76.7361111111111,13.590277777777777,24.96,583.06
"2019-09-24",197329.946618,27602.180603,150531.31,451.206523,12360.909134,6318.925728,65.41463,209689.434527,143188.999149,66500.435378,42.47708333333332,9.444444444444446,70.34722222222223,13.568055555555555,24.96,583.06
"2019-09-25",186513.253442,32235.379564,135724.46,268.654382,10490.450717,7757.191595,37.117184,212805.805143,146615.925615,66189.879528,36.90458333333333,9.358333333333334,55.715277777777786,11.697916666666664,24.96,583.06
"2019-09-26",197405.676749,27339.443913,149023.42,518.295426,9761.925472,10755.880498,6.71144,210998.700688,144798.238399,66200.462289,35.83458333333333,8.9375,50.513888888888886,13.244444444444445,24.96,583.06
"2019-09-27",220751.593368,27410.69548,159008.79,264.853449,8124.230679,25938.18692,4.83684,210608.573414,142852.441618,67756.131796,33.75333333333333,10.090277777777779,60.125,22.86875,24.96,583.06
"2019-09-28",203771.791629,22183.239148,164243.61,150.991487,7895.573132,9293.290022,5.08784,185836.072053,121816.034858,64020.037195,31.229166666666664,11.727777777777778,95.16666666666669,20.027083333333334,24.96,583.06
"2019-09-29",203529.444732,22125.801288,168159.33,201.007251,8354.710246,4679.295497,9.30045,185521.872807,121037.579657,64484.29315,30.99291666666667,10.934722222222224,87.01388888888887,9.706944444444446,24.96,583.06
"2019-09-30",220603.599583,27526.862916,170944.46,218.148252,9139.395487,12767.709898,7.02303,213598.975615,147246.460836,66352.514779,32.65333333333332,9.106250000000003,86.65277777777779,14.247916666666669,24.96,583.06
"2019-10-01",244983.353632,27153.894734,170906.47,734.260778,12230.851204,33952.163176,5.71374,223966.299039,151156.688105,72809.610934,33.88083333333334,7.079861111111111,34.08333333333332,32.18680555555556,22,560.09
